4.593714734988681436e-01
4.244569889792763617e-01
3.949164880522310073e-01
3.755655934036613575e-01
3.633462888676817770e-01
3.532018934211669792e-01
3.433505573455444271e-01
3.369213735668876164e-01
3.363883286783170279e-01
3.314140561059256695e-01
3.016483645536008895e-01
2.451923788523124592e-01
1.881897774927427103e-01
1.519310350324662162e-01
1.328348802690604846e-01
1.191117794147295572e-01
1.064399398551539033e-01
9.578018789658661325e-02
8.751248845665968168e-02
8.076617873676308901e-02
7.487871121789667350e-02
6.971825542259681152e-02
6.524947020270173426e-02
6.134770459990584318e-02
5.788462743026417251e-02
5.478502408693703557e-02
5.200225972237023514e-02
4.949283932591233559e-02
4.721649048901065820e-02
4.514116608128080493e-02
4.324184103715226352e-02
4.149745295216897278e-02
3.988977188661695789e-02
3.840326727974710530e-02
3.702465549369111236e-02
3.574248114968289758e-02
3.454726517697053606e-02
3.343118044786137777e-02
3.238603380885604621e-02
3.140255425555608937e-02
3.047617638140879409e-02
2.961161903807387613e-02
2.880513850285077587e-02
2.802012639369462141e-02
2.723461144291414171e-02
2.654606444981906163e-02
2.606228704943922697e-02
2.549394939895246320e-02
2.431619046422200600e-02
2.328836760856946297e-02
2.538008510442097201e-02
3.349566604641393552e-02
4.804033590688738115e-02
6.834766972860972789e-02
9.434079548003208859e-02
1.253094417112495806e-01
1.600420592138585008e-01
1.998576077929182793e-01
2.453055251478601650e-01
2.829158176068120034e-01
2.863789426199071508e-01
2.484853452692378228e-01
1.966291905811625718e-01
1.590166658873639893e-01
1.379245713588217737e-01
1.233721705413023395e-01
1.106829231019489240e-01
9.950115354994440442e-02
8.879182988973649548e-02
8.039258248941766327e-02
8.260301929290933542e-02
1.022863419413359565e-01
1.360571211868386310e-01
1.753168420011624873e-01
2.148567997664354579e-01
2.528515193864424582e-01
2.875659773679524189e-01
3.170718402278686066e-01
3.404910790666618725e-01
3.582060341455055030e-01
3.711946198763894089e-01
3.804906168152077384e-01
3.870090766365401613e-01
3.915141991163966773e-01
3.946027886102801419e-01
3.967098369836365990e-01
3.981408879701604508e-01
3.991093841130004538e-01
3.997641280058237823e-01
4.002067692446633629e-01
4.005043823843323914e-01
4.007026195880299402e-01
4.008386117331288467e-01
4.009395661434866365e-01
4.010040694049465948e-01
4.010145189313299441e-01
4.010177327129798575e-01
4.011315962872704644e-01
4.012700709374924513e-01
4.008541297290074135e-01
